Domain Code,Domain,Area Code (M49),Country,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","118272","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","123168","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","123542","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","122581","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","132096","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","135766","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","129754","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","136892","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","141675","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","140813","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","153284","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","161216","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","141890","E","Estimated value"
"QV","Value of Agricultural Production","052","Barbados","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","136854","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","3832444","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","4569894","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","5403712","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","6355539","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","9232514","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","7536485","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","9638822","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","8854331","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","9782219","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","10406597","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","10982094","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","7321945","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","6447410","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","7730218","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","7497435","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","8264256","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","8051568","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","8809350","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","8418762","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","8516537","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","9148897","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","10117390","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","10274578","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","9106933","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","9361190","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","10368218","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","9888784","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","11054934","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","9923629","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","7793955","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","7802727","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","8490486","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","9054706","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","8661389","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","8634694","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","10244469","E","Estimated value"
"QV","Value of Agricultural Production","084","Belize","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","181064","E","Estimated value"
"QV","Value of Agricultural Production","084","Belize","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","175442","E","Estimated value"
"QV","Value of Agricultural Production","084","Belize","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","183008","E","Estimated value"
"QV","Value of Agricultural Production","084","Belize","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","181137","E","Estimated value"
